»ù½ð´úÂë,index_t,index_t_1,similarity_score
8280,2021Q2,2021Q1,0.3151156
8280,2021Q3,2021Q2,0.2838395
8280,2021Q4,2021Q3,0.30362475
8280,2022Q1,2021Q4,0.2286614
8280,2022Q2,2022Q1,0.27861097
8281,2020Q2,2020Q1,0.23404856
8281,2020Q3,2020Q2,0.41547933
8281,2020Q4,2020Q3,0.49113294
8281,2021Q1,2020Q4,0.5939534
8281,2021Q2,2021Q1,0.45441318
8281,2021Q3,2021Q2,0.7027747
8281,2021Q4,2021Q3,0.90844935
8281,2022Q1,2021Q4,0.5961425
8281,2022Q2,2022Q1,0.55694664
8282,2020Q2,2020Q1,0.23404856
8282,2020Q3,2020Q2,0.41547933
8282,2020Q4,2020Q3,0.49113294
8282,2021Q1,2020Q4,0.5939534
8282,2021Q2,2021Q1,0.45441318
8282,2021Q3,2021Q2,0.7027747
8282,2021Q4,2021Q3,0.90844935
8282,2022Q1,2021Q4,0.5961425
8282,2022Q2,2022Q1,0.55694664
8283,2020Q4,2020Q3,0.5062727
8283,2021Q1,2020Q4,0.1820123
8283,2021Q2,2021Q1,0.45808303
8283,2021Q3,2021Q2,0.32737538
8283,2021Q4,2021Q3,0.29160714
8283,2022Q1,2021Q4,0.26290733
8283,2022Q2,2022Q1,0.24716474
8286,2020Q3,2020Q2,0.26736802
8286,2020Q4,2020Q3,0.58236307
8286,2021Q1,2020Q4,0.26286444
8286,2021Q2,2021Q1,0.23025712
8286,2021Q3,2021Q2,0.14951818
8286,2021Q4,2021Q3,0.25129178
8286,2022Q1,2021Q4,0.22727537
8286,2022Q2,2022Q1,0.27213106
8290,2020Q3,2020Q2,0.50530714
8290,2020Q4,2020Q3,0.68637705
8290,2021Q1,2020Q4,0.4541358
8290,2021Q2,2021Q1,0.6870538
8290,2021Q3,2021Q2,0.5424535
8290,2021Q4,2021Q3,0.62483686
8290,2022Q1,2021Q4,0.61579025
8290,2022Q2,2022Q1,0.70879966
8291,2020Q2,2020Q1,0.63296676
8291,2020Q3,2020Q2,0.56277734
8291,2020Q4,2020Q3,0.6773968
8291,2021Q1,2020Q4,0.72345483
8291,2021Q2,2021Q1,0.64554495
8291,2021Q3,2021Q2,0.68425244
8291,2021Q4,2021Q3,0.4392041
8291,2022Q1,2021Q4,0.10307352
8291,2022Q2,2022Q1,0.5343091
8292,2020Q2,2020Q1,0.63296676
8292,2020Q3,2020Q2,0.56277734
8292,2020Q4,2020Q3,0.6773968
8292,2021Q1,2020Q4,0.72345483
8292,2021Q2,2021Q1,0.64554495
8292,2021Q3,2021Q2,0.68425244
8292,2021Q4,2021Q3,0.4392041
8292,2022Q1,2021Q4,0.10307352
8292,2022Q2,2022Q1,0.5343091
8293,2020Q2,2020Q1,0.16254762
8293,2020Q3,2020Q2,0.6669703
8293,2020Q4,2020Q3,0.24943252
8293,2021Q1,2020Q4,0.2413908
8293,2021Q2,2021Q1,0.2933832
8293,2021Q3,2021Q2,0.53000575
8293,2021Q4,2021Q3,0.25160986
8293,2022Q1,2021Q4,0.27967077
8293,2022Q2,2022Q1,0.38550386
8294,2020Q4,2020Q3,0.1345694
8294,2021Q1,2020Q4,0.11647558
8294,2021Q2,2021Q1,0.20559826
8294,2021Q3,2021Q2,0.12460012
8294,2021Q4,2021Q3,0.16638866
8294,2022Q1,2021Q4,0.14097136
8294,2022Q2,2022Q1,0.24968973
8295,2020Q4,2020Q3,0.1345694
8295,2021Q1,2020Q4,0.11647558
8295,2021Q2,2021Q1,0.20559826
8295,2021Q3,2021Q2,0.12460012
8295,2021Q4,2021Q3,0.16638866
8295,2022Q1,2021Q4,0.14097136
8295,2022Q2,2022Q1,0.24968973
8297,2020Q3,2020Q2,0.12665787
8297,2020Q4,2020Q3,0.24258739
8297,2021Q1,2020Q4,0.2354805
8297,2021Q2,2021Q1,0.26336768
8297,2021Q3,2021Q2,0.1014752
8297,2021Q4,2021Q3,0.13742246
8297,2022Q1,2021Q4,0.15427417
8297,2022Q2,2022Q1,0.27758762
8298,2020Q2,2020Q1,0.62626123
8298,2020Q3,2020Q2,0.46283615
8298,2020Q4,2020Q3,0.3915354
8298,2021Q1,2020Q4,0.33795974
8298,2021Q2,2021Q1,0.57327545
8298,2021Q3,2021Q2,0.45833847
8298,2021Q4,2021Q3,0.45152998
8298,2022Q1,2021Q4,0.35179695
8298,2022Q2,2022Q1,0.32033494
8299,2020Q2,2020Q1,0.62626123
8299,2020Q3,2020Q2,0.46283615
8299,2020Q4,2020Q3,0.3915354
8299,2021Q1,2020Q4,0.33795974
8299,2021Q2,2021Q1,0.57327545
8299,2021Q3,2021Q2,0.45833847
8299,2021Q4,2021Q3,0.45152998
8299,2022Q1,2021Q4,0.35179695
8299,2022Q2,2022Q1,0.32033494
8300,2021Q2,2021Q1,0.102638096
8300,2021Q3,2021Q2,0.41049993
8300,2021Q4,2021Q3,0.32373244
8300,2022Q1,2021Q4,0.13933527
8300,2022Q2,2022Q1,0.2824662
8301,2021Q2,2021Q1,0.102638096
8301,2021Q3,2021Q2,0.41049993
8301,2021Q4,2021Q3,0.32373244
8301,2022Q1,2021Q4,0.13933527
8301,2022Q2,2022Q1,0.2824662
8303,2020Q3,2020Q2,0.5289394
8303,2020Q4,2020Q3,0.5233816
8303,2021Q1,2020Q4,0.07638439
8303,2021Q2,2021Q1,0.2128523
8303,2021Q3,2021Q2,0.75496995
8303,2021Q4,2021Q3,0.83319044
8303,2022Q1,2021Q4,0.04458117
8303,2022Q2,2022Q1,0.25926352
8304,2020Q3,2020Q2,0.5289394
8304,2020Q4,2020Q3,0.5233816
8304,2021Q1,2020Q4,0.07638439
8304,2021Q2,2021Q1,0.2128523
8304,2021Q3,2021Q2,0.75496995
8304,2021Q4,2021Q3,0.83319044
8304,2022Q1,2021Q4,0.04458117
8304,2022Q2,2022Q1,0.25926352
8305,2020Q1,2019Q4,0.4854214
8305,2020Q2,2020Q1,0.6187504
8305,2021Q1,2020Q4,0.7081488
8305,2021Q2,2021Q1,0.24887562
8305,2021Q3,2021Q2,0.25333342
8305,2021Q4,2021Q3,0.48581442
8305,2022Q1,2021Q4,0.5004237
8305,2022Q2,2022Q1,0.2483702
8306,2020Q2,2020Q1,0.49006772
8306,2020Q3,2020Q2,0.116623655
8306,2020Q4,2020Q3,0.24899061
8306,2021Q1,2020Q4,0.41008964
8306,2021Q2,2021Q1,0.6460982
8306,2021Q3,2021Q2,0.6963445
8306,2021Q4,2021Q3,0.7046228
8306,2022Q1,2021Q4,0.40109533
8306,2022Q2,2022Q1,0.40474406
8307,2020Q2,2020Q1,0.49006772
8307,2020Q3,2020Q2,0.116623655
8307,2020Q4,2020Q3,0.24899061
8307,2021Q1,2020Q4,0.41008964
8307,2021Q2,2021Q1,0.6460982
8307,2021Q3,2021Q2,0.6963445
8307,2021Q4,2021Q3,0.7046228
8307,2022Q1,2021Q4,0.40109533
8307,2022Q2,2022Q1,0.40474406
8308,2020Q4,2020Q3,0.26364574
8308,2021Q1,2020Q4,0.1519173
8308,2021Q2,2021Q1,0.09289573
8308,2021Q3,2021Q2,0.1245154
8308,2021Q4,2021Q3,0.2848605
8308,2022Q1,2021Q4,0.16662729
8308,2022Q2,2022Q1,0.13532633
8311,2020Q4,2020Q3,0.29806653
8311,2021Q1,2020Q4,0.17588562
8311,2021Q2,2021Q1,0.27347788
8311,2021Q3,2021Q2,0.23701233
8311,2021Q4,2021Q3,0.26951107
8311,2022Q1,2021Q4,0.20530587
8311,2022Q2,2022Q1,0.26251736
8312,2020Q4,2020Q3,0.29806653
8312,2021Q1,2020Q4,0.17588562
8312,2021Q2,2021Q1,0.27347788
8312,2021Q3,2021Q2,0.23701233
8312,2021Q4,2021Q3,0.26951107
8312,2022Q1,2021Q4,0.20530587
8312,2022Q2,2022Q1,0.26251736
8313,2020Q3,2020Q2,0.5241112
8313,2020Q4,2020Q3,0.43302384
8313,2021Q1,2020Q4,0.3287804
8313,2021Q2,2021Q1,0.39910683
8313,2021Q3,2021Q2,0.47760072
8313,2021Q4,2021Q3,0.49585506
8313,2022Q1,2021Q4,0.31768817
8313,2022Q2,2022Q1,0.41708523
8314,2020Q2,2020Q1,0.5535907
8314,2020Q3,2020Q2,0.50623024
8314,2020Q4,2020Q3,0.67773
8314,2021Q1,2020Q4,0.3215831
8314,2021Q2,2021Q1,0.3894273
8314,2021Q3,2021Q2,0.47930646
8314,2021Q4,2021Q3,0.37291902
8314,2022Q1,2021Q4,0.35950565
8314,2022Q2,2022Q1,0.34167007
8315,2020Q2,2020Q1,0.5535907
8315,2020Q3,2020Q2,0.50623024
8315,2020Q4,2020Q3,0.67773
8315,2021Q1,2020Q4,0.3215831
8315,2021Q2,2021Q1,0.3894273
8315,2021Q3,2021Q2,0.47930646
8315,2021Q4,2021Q3,0.37291902
8315,2022Q1,2021Q4,0.35950565
8315,2022Q2,2022Q1,0.34167007
8317,2022Q1,2021Q4,0.2824917
8317,2022Q2,2022Q1,0.3430878
8318,2020Q2,2020Q1,0.36330363
8318,2020Q3,2020Q2,0.42125782
8318,2020Q4,2020Q3,0.46019682
8318,2021Q1,2020Q4,0.44877395
8318,2021Q2,2021Q1,0.3980563
8318,2021Q3,2021Q2,0.32336918
8318,2021Q4,2021Q3,0.3008893
8318,2022Q1,2021Q4,0.33777824
8318,2022Q2,2022Q1,0.2765867
8319,2020Q2,2020Q1,0.36330363
8319,2020Q3,2020Q2,0.42125782
8319,2020Q4,2020Q3,0.46019682
8319,2021Q1,2020Q4,0.44877395
8319,2021Q2,2021Q1,0.3980563
8319,2021Q3,2021Q2,0.32336918
8319,2021Q4,2021Q3,0.3008893
8319,2022Q1,2021Q4,0.33777824
8319,2022Q2,2022Q1,0.2765867
8324,2020Q2,2020Q1,0.06852954
8324,2020Q3,2020Q2,0.46902123
8324,2020Q4,2020Q3,0.32436156
8324,2021Q1,2020Q4,0.5493285
8324,2021Q2,2021Q1,0.6400476
8324,2021Q3,2021Q2,0.51565754
8324,2021Q4,2021Q3,0.144627
8324,2022Q1,2021Q4,0.37660152
8324,2022Q2,2022Q1,0.11298077
8325,2020Q2,2020Q1,0.06852954
8325,2020Q3,2020Q2,0.46902123
8325,2020Q4,2020Q3,0.32436156
8325,2021Q1,2020Q4,0.5493285
8325,2021Q2,2021Q1,0.6400476
8325,2021Q3,2021Q2,0.51565754
8325,2021Q4,2021Q3,0.144627
8325,2022Q1,2021Q4,0.37660152
8325,2022Q2,2022Q1,0.11298077
8326,2020Q2,2020Q1,0.8718994
8326,2020Q3,2020Q2,1.0000001
8326,2020Q4,2020Q3,0.9009738
8326,2021Q1,2020Q4,1.0000001
8326,2021Q2,2021Q1,1.0000001
8326,2021Q3,2021Q2,0.9233062
8326,2021Q4,2021Q3,1.0
8326,2022Q1,2021Q4,1.0
8326,2022Q2,2022Q1,1.0
8327,2020Q2,2020Q1,0.8718994
8327,2020Q3,2020Q2,1.0000001
8327,2020Q4,2020Q3,0.9009738
8327,2021Q1,2020Q4,1.0000001
8327,2021Q2,2021Q1,1.0000001
8327,2021Q3,2021Q2,0.9233062
8327,2021Q4,2021Q3,1.0
8327,2022Q1,2021Q4,1.0
8327,2022Q2,2022Q1,1.0
8328,2020Q3,2020Q2,0.4157513
8328,2020Q4,2020Q3,0.42047268
8328,2021Q1,2020Q4,0.20125976
8328,2021Q2,2021Q1,0.69044346
8328,2021Q3,2021Q2,0.7720162
8328,2021Q4,2021Q3,0.62721854
8328,2022Q1,2021Q4,0.27066526
8328,2022Q2,2022Q1,0.34474787
8336,2021Q1,2020Q4,0.54480624
8336,2021Q2,2021Q1,0.6362023
8336,2021Q3,2021Q2,0.5147161
8336,2021Q4,2021Q3,0.15362239
8336,2022Q1,2021Q4,0.37960523
8336,2022Q2,2022Q1,0.06092045
8337,2021Q1,2020Q4,0.54480624
8337,2021Q2,2021Q1,0.6362023
8337,2021Q3,2021Q2,0.5147161
8337,2021Q4,2021Q3,0.15362239
8337,2022Q1,2021Q4,0.37960523
8337,2022Q2,2022Q1,0.06092045
8347,2020Q2,2020Q1,0.3236546
8347,2020Q3,2020Q2,0.5239665
8347,2020Q4,2020Q3,0.43658987
8347,2021Q1,2020Q4,0.45026737
8347,2021Q2,2021Q1,0.35364947
8347,2021Q3,2021Q2,0.32770792
8347,2021Q4,2021Q3,0.2516787
8347,2022Q1,2021Q4,0.5197646
8347,2022Q2,2022Q1,0.38524425
8348,2020Q2,2020Q1,0.3236546
8348,2020Q3,2020Q2,0.5239665
8348,2020Q4,2020Q3,0.43658987
8348,2021Q1,2020Q4,0.45026737
8348,2021Q2,2021Q1,0.35364947
8348,2021Q3,2021Q2,0.32770792
8348,2021Q4,2021Q3,0.2516787
8348,2022Q1,2021Q4,0.5197646
8348,2022Q2,2022Q1,0.38524425
8353,2020Q2,2020Q1,0.22866756
8353,2020Q3,2020Q2,0.45773274
8353,2020Q4,2020Q3,0.3476397
8353,2021Q1,2020Q4,0.293078
8353,2021Q2,2021Q1,0.38747856
8353,2021Q3,2021Q2,0.41476458
8353,2021Q4,2021Q3,0.523422
8353,2022Q1,2021Q4,0.42485964
8353,2022Q2,2022Q1,0.43921766
8354,2020Q2,2020Q1,0.22866756
8354,2020Q3,2020Q2,0.45773274
8354,2020Q4,2020Q3,0.3476397
8354,2021Q1,2020Q4,0.293078
8354,2021Q2,2021Q1,0.38747856
8354,2021Q3,2021Q2,0.41476458
8354,2021Q4,2021Q3,0.523422
8354,2022Q1,2021Q4,0.42485964
8354,2022Q2,2022Q1,0.43921766
8356,2020Q4,2020Q3,0.20158145
8356,2021Q1,2020Q4,0.3622529
8356,2021Q2,2021Q1,0.2692692
8356,2021Q3,2021Q2,0.2686455
8356,2021Q4,2021Q3,0.24074055
8356,2022Q1,2021Q4,0.27686578
8356,2022Q2,2022Q1,0.33899045
8359,2020Q3,2020Q2,0.42609397
8359,2020Q4,2020Q3,0.7436199
8359,2021Q1,2020Q4,0.42337897
8359,2021Q2,2021Q1,0.39556468
8359,2021Q3,2021Q2,0.7559254
8359,2021Q4,2021Q3,0.69358736
8359,2022Q1,2021Q4,0.12629396
8359,2022Q2,2022Q1,0.42794448
8370,2020Q2,2020Q1,0.22187278
8370,2020Q3,2020Q2,0.22995993
8370,2020Q4,2020Q3,0.3315111
8370,2021Q1,2020Q4,0.16627002
8370,2021Q2,2021Q1,0.09613587
8370,2021Q3,2021Q2,0.496067
8370,2021Q4,2021Q3,0.33896115
8370,2022Q1,2021Q4,0.387603
8370,2022Q2,2022Q1,0.12535432
8371,2020Q2,2020Q1,0.6237775
8371,2020Q3,2020Q2,0.56943583
8371,2020Q4,2020Q3,0.49635416
8371,2021Q1,2020Q4,0.19091709
8371,2021Q2,2021Q1,0.78943145
8371,2021Q3,2021Q2,0.6795746
8371,2021Q4,2021Q3,0.7233338
8371,2022Q1,2021Q4,0.73334765
8371,2022Q2,2022Q1,0.80081165
8372,2020Q2,2020Q1,0.069146864
8372,2020Q3,2020Q2,0.23251662
8372,2020Q4,2020Q3,0.35195214
8372,2021Q1,2020Q4,0.16527475
8372,2021Q2,2021Q1,0.34529442
8372,2021Q3,2021Q2,0.1743551
8372,2021Q4,2021Q3,0.1750034
8372,2022Q1,2021Q4,0.026321134
8372,2022Q2,2022Q1,0.15892774
8373,2020Q2,2020Q1,0.28781003
8373,2020Q3,2020Q2,0.24711172
8373,2020Q4,2020Q3,0.31888106
8373,2021Q1,2020Q4,0.2541225
8373,2021Q2,2021Q1,0.29050893
8373,2021Q3,2021Q2,0.41372958
8373,2021Q4,2021Q3,0.4008907
8373,2022Q1,2021Q4,0.27753234
8373,2022Q2,2022Q1,0.26179215
8374,2020Q2,2020Q1,0.28781003
8374,2020Q3,2020Q2,0.24711172
8374,2020Q4,2020Q3,0.31888106
8374,2021Q1,2020Q4,0.2541225
8374,2021Q2,2021Q1,0.29050893
8374,2021Q3,2021Q2,0.41372958
8374,2021Q4,2021Q3,0.4008907
8374,2022Q1,2021Q4,0.27753234
8374,2022Q2,2022Q1,0.26179215
8375,2020Q2,2020Q1,0.17734966
8375,2020Q3,2020Q2,0.2146674
8375,2020Q4,2020Q3,0.18652433
8375,2021Q1,2020Q4,0.11794004
8375,2021Q2,2021Q1,0.44112527
8375,2021Q3,2021Q2,0.074834675
8375,2021Q4,2021Q3,0.17463149
8375,2022Q1,2021Q4,0.11349891
8375,2022Q2,2022Q1,0.18155801
8376,2020Q2,2020Q1,0.17734966
8376,2020Q3,2020Q2,0.2146674
8376,2020Q4,2020Q3,0.18652433
8376,2021Q1,2020Q4,0.11794004
8376,2021Q2,2021Q1,0.44112527
8376,2021Q3,2021Q2,0.074834675
8376,2021Q4,2021Q3,0.17463149
8376,2022Q1,2021Q4,0.11349891
8376,2022Q2,2022Q1,0.18155801
8378,2020Q2,2020Q1,0.45089883
8378,2020Q3,2020Q2,0.32552183
8378,2020Q4,2020Q3,0.35356253
8378,2021Q1,2020Q4,0.38316324
8378,2021Q2,2021Q1,0.49674156
8378,2021Q3,2021Q2,0.31252146
8378,2021Q4,2021Q3,0.5120235
8378,2022Q1,2021Q4,0.32231548
8378,2022Q2,2022Q1,0.30777907
8381,2020Q3,2020Q2,0.10611113
8381,2020Q4,2020Q3,0.378169
8381,2021Q1,2020Q4,0.42763847
8381,2021Q2,2021Q1,0.5606543
8381,2021Q3,2021Q2,0.45734647
8381,2021Q4,2021Q3,0.1041017
8381,2022Q1,2021Q4,0.9080724
8381,2022Q2,2022Q1,0.8584047
8382,2020Q4,2020Q3,0.37386152
8382,2021Q1,2020Q4,0.59679484
8382,2021Q2,2021Q1,0.4234894
8382,2021Q3,2021Q2,0.5451336
8382,2021Q4,2021Q3,0.41137874
8382,2022Q1,2021Q4,0.39018735
8382,2022Q2,2022Q1,0.36865214
8384,2021Q1,2020Q4,0.54735935
8384,2021Q2,2021Q1,0.39446506
8384,2021Q3,2021Q2,0.39598146
8384,2021Q4,2021Q3,0.39522246
8384,2022Q1,2021Q4,0.25532848
8384,2022Q2,2022Q1,0.57110494
8385,2021Q1,2020Q4,0.54735935
8385,2021Q2,2021Q1,0.39446506
8385,2021Q3,2021Q2,0.39598146
8385,2021Q4,2021Q3,0.39522246
8385,2022Q1,2021Q4,0.25532848
8385,2022Q2,2022Q1,0.57110494
8390,2020Q2,2020Q1,0.4670871
8390,2020Q3,2020Q2,0.37842885
8390,2020Q4,2020Q3,0.35019365
8390,2021Q1,2020Q4,0.293448
8390,2021Q2,2021Q1,0.3485461
8390,2021Q3,2021Q2,0.3365198
8390,2021Q4,2021Q3,0.3611403
8390,2022Q1,2021Q4,0.19107936
8390,2022Q2,2022Q1,0.2810912
8391,2020Q2,2020Q1,0.4670871
8391,2020Q3,2020Q2,0.37842885
8391,2020Q4,2020Q3,0.35019365
8391,2021Q1,2020Q4,0.293448
8391,2021Q2,2021Q1,0.3485461
8391,2021Q3,2021Q2,0.3365198
8391,2021Q4,2021Q3,0.3611403
8391,2022Q1,2021Q4,0.19107936
8391,2022Q2,2022Q1,0.2810912
8396,2020Q2,2020Q1,0.17210858
8396,2020Q3,2020Q2,0.2860883
8396,2020Q4,2020Q3,0.36213806
8396,2021Q1,2020Q4,0.2842959
8396,2021Q2,2021Q1,0.13807659
8396,2021Q3,2021Q2,0.17768934
8396,2021Q4,2021Q3,0.21071063
8396,2022Q1,2021Q4,0.44279188
8396,2022Q2,2022Q1,0.38614115
8397,2020Q2,2020Q1,0.17210858
8397,2020Q3,2020Q2,0.2860883
8397,2020Q4,2020Q3,0.36213806
8397,2021Q1,2020Q4,0.2842959
8397,2021Q2,2021Q1,0.13807659
8397,2021Q3,2021Q2,0.17768934
8397,2021Q4,2021Q3,0.21071063
8397,2022Q1,2021Q4,0.44279188
8397,2022Q2,2022Q1,0.38614115
8399,2020Q3,2020Q2,0.41397044
8399,2020Q4,2020Q3,0.43234453
8399,2021Q1,2020Q4,0.42145863
8399,2021Q2,2021Q1,0.40075526
8399,2021Q3,2021Q2,0.4220468
8399,2021Q4,2021Q3,0.26232892
8399,2022Q1,2021Q4,0.2618379
8399,2022Q2,2022Q1,0.41427094
8400,2020Q3,2020Q2,0.41397044
8400,2020Q4,2020Q3,0.43234453
8400,2021Q1,2020Q4,0.42145863
8400,2021Q2,2021Q1,0.40075526
8400,2021Q3,2021Q2,0.4220468
8400,2021Q4,2021Q3,0.26232892
8400,2022Q1,2021Q4,0.2618379
8400,2022Q2,2022Q1,0.41427094
8404,2020Q2,2020Q1,0.7261999
8404,2020Q3,2020Q2,0.86117464
8404,2020Q4,2020Q3,0.84408236
8404,2021Q1,2020Q4,0.66342884
8404,2021Q2,2021Q1,0.75891554
8404,2021Q3,2021Q2,0.08423947
8404,2021Q4,2021Q3,0.15173933
8404,2022Q1,2021Q4,0.16727425
8404,2022Q2,2022Q1,0.2134641
8405,2020Q2,2020Q1,0.7261999
8405,2020Q3,2020Q2,0.86117464
8405,2020Q4,2020Q3,0.84408236
8405,2021Q1,2020Q4,0.66342884
8405,2021Q2,2021Q1,0.75891554
8405,2021Q3,2021Q2,0.08423947
8405,2021Q4,2021Q3,0.15173933
8405,2022Q1,2021Q4,0.16727425
8405,2022Q2,2022Q1,0.2134641
8407,2020Q4,2020Q3,0.8643089
8407,2021Q1,2020Q4,0.81992495
8407,2021Q2,2021Q1,0.9111449
8407,2021Q4,2021Q3,0.0
8407,2022Q1,2021Q4,0.8792627
8407,2022Q2,2022Q1,0.90596414
8408,2020Q4,2020Q3,0.8643089
8408,2021Q1,2020Q4,0.81992495
8408,2021Q2,2021Q1,0.9111449
8408,2021Q4,2021Q3,0.0
8408,2022Q1,2021Q4,0.8792627
8408,2022Q2,2022Q1,0.90596414
8412,2020Q4,2020Q3,0.5492687
8412,2021Q1,2020Q4,0.51786816
8412,2021Q2,2021Q1,0.47247708
8412,2021Q3,2021Q2,0.5579843
8412,2021Q4,2021Q3,0.466576
8412,2022Q1,2021Q4,0.23380318
8412,2022Q2,2022Q1,0.39990047
8413,2020Q4,2020Q3,0.5492687
8413,2021Q1,2020Q4,0.51786816
8413,2021Q2,2021Q1,0.47247708
8413,2021Q3,2021Q2,0.5579843
8413,2021Q4,2021Q3,0.466576
8413,2022Q1,2021Q4,0.23380318
8413,2022Q2,2022Q1,0.39990047
8415,2020Q4,2020Q3,0.48496625
8415,2021Q1,2020Q4,0.22859025
8415,2021Q2,2021Q1,0.53438383
8415,2021Q3,2021Q2,0.5101344
8415,2021Q4,2021Q3,0.5887291
8415,2022Q1,2021Q4,0.559682
8415,2022Q2,2022Q1,0.5192367
8416,2020Q3,2020Q2,0.30309486
8416,2020Q4,2020Q3,0.32227552
8416,2021Q1,2020Q4,0.23745504
8416,2021Q2,2021Q1,0.22965252
8416,2021Q3,2021Q2,0.28476402
8416,2021Q4,2021Q3,0.29770514
8416,2022Q1,2021Q4,0.2659737
8416,2022Q2,2022Q1,0.30290344
8417,2020Q3,2020Q2,0.30309486
8417,2020Q4,2020Q3,0.32227552
8417,2021Q1,2020Q4,0.23745504
8417,2021Q2,2021Q1,0.22965252
8417,2021Q3,2021Q2,0.28476402
8417,2021Q4,2021Q3,0.29770514
8417,2022Q1,2021Q4,0.2659737
8417,2022Q2,2022Q1,0.30290344
8418,2020Q2,2020Q1,0.10741372
8418,2020Q3,2020Q2,0.16002713
8418,2020Q4,2020Q3,0.094275475
8418,2021Q1,2020Q4,0.07173939
8418,2021Q2,2021Q1,0.085538134
8418,2021Q3,2021Q2,0.25917557
8418,2021Q4,2021Q3,0.1041728
8418,2022Q1,2021Q4,0.2508467
8418,2022Q2,2022Q1,0.19398603
8419,2020Q2,2020Q1,0.10741372
8419,2020Q3,2020Q2,0.16002713
8419,2020Q4,2020Q3,0.094275475
8419,2021Q1,2020Q4,0.07173939
8419,2021Q2,2021Q1,0.085538134
8419,2021Q3,2021Q2,0.25917557
8419,2021Q4,2021Q3,0.1041728
8419,2022Q1,2021Q4,0.2508467
8419,2022Q2,2022Q1,0.19398603
8420,2020Q3,2020Q2,0.18573843
8420,2020Q4,2020Q3,0.13653049
8420,2021Q1,2020Q4,0.061723873
8420,2021Q2,2021Q1,0.28741872
8420,2021Q3,2021Q2,0.17873362
8420,2021Q4,2021Q3,0.12011573
8420,2022Q1,2021Q4,0.05242452
8420,2022Q2,2022Q1,0.07281421
8421,2020Q3,2020Q2,0.18573843
8421,2020Q4,2020Q3,0.13653049
8421,2021Q1,2020Q4,0.061723873
8421,2021Q2,2021Q1,0.28741872
8421,2021Q3,2021Q2,0.17873362
8421,2021Q4,2021Q3,0.12011573
8421,2022Q1,2021Q4,0.05242452
8421,2022Q2,2022Q1,0.07281421
8422,2022Q2,2022Q1,0.47571218
8423,2022Q2,2022Q1,0.47571218
8424,2020Q4,2020Q3,0.6170502
8424,2021Q1,2020Q4,0.3185083
8424,2021Q2,2021Q1,0.2525348
8424,2021Q3,2021Q2,0.4898565
8424,2021Q4,2021Q3,0.53212297
8424,2022Q1,2021Q4,0.12268063
8424,2022Q2,2022Q1,0.42233652
8425,2020Q4,2020Q3,0.6170502
8425,2021Q1,2020Q4,0.3185083
8425,2021Q2,2021Q1,0.2525348
8425,2021Q3,2021Q2,0.4898565
8425,2021Q4,2021Q3,0.53212297
8425,2022Q1,2021Q4,0.12268063
8425,2022Q2,2022Q1,0.42233652
8443,2020Q4,2020Q3,0.65128803
8443,2021Q1,2020Q4,0.27754855
8443,2021Q2,2021Q1,0.3632829
8443,2021Q3,2021Q2,0.22822556
8443,2021Q4,2021Q3,0.29222256
8443,2022Q1,2021Q4,0.20617083
8443,2022Q2,2022Q1,0.42632866
8444,2020Q4,2020Q3,0.65128803
8444,2021Q1,2020Q4,0.27754855
8444,2021Q2,2021Q1,0.3632829
8444,2021Q3,2021Q2,0.22822556
8444,2021Q4,2021Q3,0.29222256
8444,2022Q1,2021Q4,0.20617083
8444,2022Q2,2022Q1,0.42632866
8445,2020Q4,2020Q3,0.1562223
8445,2021Q1,2020Q4,0.16929005
8445,2021Q2,2021Q1,0.18640503
8445,2021Q3,2021Q2,0.17687188
8445,2021Q4,2021Q3,0.4185572
8445,2022Q1,2021Q4,0.1558877
8445,2022Q2,2022Q1,0.1842859
8456,2020Q2,2020Q1,0.33301955
8456,2020Q3,2020Q2,0.52576536
8456,2020Q4,2020Q3,0.44168842
8456,2021Q1,2020Q4,0.45461312
8456,2021Q2,2021Q1,0.6867061
8456,2021Q3,2021Q2,0.64005435
8456,2021Q4,2021Q3,0.6707885
8456,2022Q1,2021Q4,0.4315636
8456,2022Q2,2022Q1,0.4640839
8457,2020Q2,2020Q1,0.33301955
8457,2020Q3,2020Q2,0.52576536
8457,2020Q4,2020Q3,0.44168842
8457,2021Q1,2020Q4,0.45461312
8457,2021Q2,2021Q1,0.6867061
8457,2021Q3,2021Q2,0.64005435
8457,2021Q4,2021Q3,0.6707885
8457,2022Q1,2021Q4,0.4315636
8457,2022Q2,2022Q1,0.4640839
8467,2020Q2,2020Q1,0.23440102
8467,2020Q3,2020Q2,0.43856695
8467,2020Q4,2020Q3,0.6354444
8467,2021Q1,2020Q4,0.28510913
8467,2021Q2,2021Q1,0.41325712
8467,2021Q3,2021Q2,0.2730777
8467,2021Q4,2021Q3,0.29096746
8467,2022Q1,2021Q4,0.16482966
8467,2022Q2,2022Q1,0.2362177
8468,2020Q2,2020Q1,0.23440102
8468,2020Q3,2020Q2,0.43856695
8468,2020Q4,2020Q3,0.6354444
8468,2021Q1,2020Q4,0.28510913
8468,2021Q2,2021Q1,0.41325712
8468,2021Q3,2021Q2,0.2730777
8468,2021Q4,2021Q3,0.29096746
8468,2022Q1,2021Q4,0.16482966
8468,2022Q2,2022Q1,0.2362177
8477,2020Q2,2020Q1,0.06661461
8477,2020Q3,2020Q2,0.13746327
